municipality_code,municipality_name,comarca_code,comarca_name,reference_period,hospital_minutes,primary_care_minutes,supermarket_minutes,school_minutes,rail_station_minutes,pharmacy_minutes,hospital_score,primary_care_score,supermarket_score,school_score,rail_station_score,pharmacy_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080018,Abrera,11,Baix Llobregat,2026-08-20,8.223833,1.956167,0.863833,1.700667,6.317667,0.100167,93.5523,100,100,100,97.3647,100,97.861,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,97.861,97.861,100,,open_community,osm_cross_border_nearest5_ors,true
080023,Aguilar de Segarra,07,Bages,2026-08-20,25.2315,10.246,10.5375,9.7795,1.657333,10.0245,59.537,89.508,88.925,90.441,100,89.951,84.1346,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,84.1346,84.1346,100,,open_community,osm_cross_border_nearest5_ors,true
080039,Alella,21,Maresme,2026-08-20,8.965667,6.473833,0.431,0.4875,6.5275,0.351167,92.0687,97.0523,100,100,96.945,100,96.964,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,96.964,96.964,100,,open_community,osm_cross_border_nearest5_ors,true
080044,Alpens,43,Lluçanès,2026-08-20,37.529667,27.453667,22.576667,1.845333,22.268,1.048667,39.9604,55.0927,64.8467,100,65.464,100,64.3161,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,64.3161,64.3161,100,,open_community,osm_cross_border_nearest5_ors,true
080057,l'Ametlla del Vallès,41,Vallès Oriental,2026-08-20,18.2455,5.780167,4.701167,6.346667,11.472,4.589167,73.509,98.4397,100,97.3067,87.056,100,90.2851,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,90.2851,90.2851,100,,open_community,osm_cross_border_nearest5_ors,true
080060,Arenys de Mar,21,Maresme,2026-08-20,10.442833,4.8685,1.7885,2.403,3.817167,1.395833,89.1143,100,100,100,100,100,97.2786,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,97.2786,97.2786,100,,open_community,osm_cross_border_nearest5_ors,true
080076,Arenys de Munt,21,Maresme,2026-08-20,1.515333,7.5955,3.147333,1.600833,9.742833,0.216167,100,94.809,100,100,90.5143,100,97.3242,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,97.3242,97.3242,100,,open_community,osm_cross_border_nearest5_ors,true
080082,Argençola,06,Anoia,2026-08-20,19.733,14.418333,13.521833,14.364333,14.4155,14.108167,70.534,81.1633,82.9563,81.2713,81.169,81.7837,78.9386,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,78.9386,78.9386,100,,open_community,osm_cross_border_nearest5_ors,true
080095,Argentona,21,Maresme,2026-08-20,13.768167,3.181667,5.566,5.417833,15.319,5.2085,82.4637,100,98.868,99.1643,79.362,99.583,91.1367,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,91.1367,91.1367,100,,open_community,osm_cross_border_nearest5_ors,true
080109,Artés,07,Bages,2026-08-20,14.110833,2.541667,0.607,0.323167,17.354,0.426333,81.7783,100,100,100,75.292,100,90.503,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,90.503,90.503,100,,open_community,osm_cross_border_nearest5_ors,true
080116,Avià,14,Berguedà,2026-08-20,9.5825,1.318167,6.045,2.099167,32.697167,0.899833,90.835,100,97.91,100,46.4038,100,86.5715,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,86.5715,86.5715,100,,open_community,osm_cross_border_nearest5_ors,true
080121,Avinyó,07,Bages,2026-08-20,1.867667,15.0755,2.4865,1.429,22.282,0.287833,100,79.849,100,100,65.436,100,90.0645,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,90.0645,90.0645,100,,open_community,osm_cross_border_nearest5_ors,true
080137,Avinyonet del Penedès,03,Alt Penedès,2026-08-20,9.621333,4.324167,3.921333,1.643333,8.4515,0.3975,90.7573,100,100,100,93.097,100,96.3087,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,96.3087,96.3087,100,,open_community,osm_cross_border_nearest5_ors,true
080142,Aiguafreda,24,Osona,2026-08-20,20.692333,0.713333,1.088833,1.866,4.523667,0.575167,68.6153,100,100,100,100,100,92.1538,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,92.1538,92.1538,100,,open_community,osm_cross_border_nearest5_ors,true
080155,Badalona,13,Barcelonès,2026-08-20,0.664833,0.320667,0.632333,0,3.252,1.5155,100,100,100,100,100,100,100,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,100,100,100,,open_community,osm_cross_border_nearest5_ors,true
080168,Bagà,14,Berguedà,2026-08-20,24.453833,7.308333,3.267833,2.9145,12.483667,2.410167,61.0923,95.3833,100,100,85.0327,100,86.5871,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,86.5871,86.5871,100,,open_community,osm_cross_border_nearest5_ors,true
080174,Balenyà,24,Osona,2026-08-20,16.103667,8.527333,5.3195,1.504,1.842833,0.158833,77.7927,92.9453,99.361,100,100,100,93.2622,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,93.2622,93.2622,100,,open_community,osm_cross_border_nearest5_ors,true
080180,Balsareny,07,Bages,2026-08-20,18.858167,0.174,1.660833,0.661333,19.007167,1.559667,72.2837,100,100,100,71.9857,100,87.4681,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,87.4681,87.4681,100,,open_community,osm_cross_border_nearest5_ors,true
080193,Barcelona,13,Barcelonès,2026-08-20,4.776167,3.041167,1.149833,5.046667,3.475833,0.391,100,100,100,99.9067,100,100,99.9907,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,99.9907,99.9907,100,,open_community,osm_cross_border_nearest5_ors,true
080207,Begues,11,Baix Llobregat,2026-08-20,22.946333,1.802,18.5765,2.417,24.0765,3.8925,64.1073,100,72.847,100,61.847,100,77.9656,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,77.9656,77.9656,100,,open_community,osm_cross_border_nearest5_ors,true
080214,Bellprat,06,Anoia,2026-08-20,25.307,7.6475,7.241167,8.251,22.494,8.550333,59.386,94.705,95.5177,93.498,65.012,92.8993,79.7979,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,79.7979,79.7979,100,,open_community,osm_cross_border_nearest5_ors,true
080229,Berga,14,Berguedà,2026-08-20,3.0705,2.6905,3.153667,4.233333,26.473333,1.964,100,100,100,100,57.0533,100,91.4107,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,91.4107,91.4107,100,,open_community,osm_cross_border_nearest5_ors,true
080235,Bigues i Riells del Fai,41,Vallès Oriental,2026-08-20,20.795,2.041667,2.512667,2.3565,15.853833,2.572,68.41,100,100,100,78.2923,100,87.761,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,87.761,87.761,100,,open_community,osm_cross_border_nearest5_ors,true
080240,Borredà,14,Berguedà,2026-08-20,18.939833,8.062167,0.463167,1.560333,31.8965,0.137167,72.1203,93.8757,100,100,47.4713,100,81.6057,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,81.6057,81.6057,100,,open_community,osm_cross_border_nearest5_ors,true
080253,el Bruc,06,Anoia,2026-08-20,15.605,13.2425,1.157667,1.389333,15.631833,0.806,78.79,83.515,100,100,78.7363,100,87.972,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,87.972,87.972,100,,open_community,osm_cross_border_nearest5_ors,true
080266,el Brull,24,Osona,2026-08-20,25.488667,5.504833,14.387167,5.180667,9.361167,5.067667,59.0227,98.9903,81.2257,99.6387,91.2777,99.8647,84.0552,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,84.0552,84.0552,100,,open_community,osm_cross_border_nearest5_ors,true
080272,les Cabanyes,03,Alt Penedès,2026-08-20,5.079333,5.644,6.022167,1.030333,7.722833,0.3345,99.8413,98.712,97.9557,100,94.5543,100,98.2691,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,98.2691,98.2691,100,,open_community,osm_cross_border_nearest5_ors,true
080288,Cabrera d'Anoia,06,Anoia,2026-08-20,14.580833,7.435167,7.773167,0.793833,7.422,7.807833,80.8383,95.1297,94.4537,100,95.156,94.3843,91.8394,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,91.8394,91.8394,100,,open_community,osm_cross_border_nearest5_ors,true
080291,Cabrera de Mar,21,Maresme,2026-08-20,7.567333,1.796167,6.1175,1.372167,7.972333,3.442333,94.8653,100,97.765,100,94.0553,100,97.0804,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,97.0804,97.0804,100,,open_community,osm_cross_border_nearest5_ors,true
080305,Cabrils,21,Maresme,2026-08-20,5.294,2.836667,1.181167,2.679167,8.924,0.438333,99.412,100,100,100,92.152,100,98.2834,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,98.2834,98.2834,100,,open_community,osm_cross_border_nearest5_ors,true
080312,Calaf,06,Anoia,2026-08-20,26.136333,1.111167,1.2205,1.269333,1.589667,1.135333,57.7273,100,100,100,100,100,89.4318,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,89.4318,89.4318,100,,open_community,osm_cross_border_nearest5_ors,true
080327,Caldes d'Estrac,21,Maresme,2026-08-20,14.665667,0.399833,1.692167,7.908,5.5055,2.034667,80.6687,100,100,94.184,98.989,100,94.3834,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,94.3834,94.3834,100,,open_community,osm_cross_border_nearest5_ors,true
080333,Caldes de Montbui,41,Vallès Oriental,2026-08-20,14.3505,2.616667,2.630667,2.3825,18.443833,2.8515,81.299,100,100,100,73.1123,100,89.9472,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,89.9472,89.9472,100,,open_community,osm_cross_border_nearest5_ors,true
080348,Calders,42,Moianès,2026-08-20,21.031833,8.989167,7.248,2.176167,20.782,1.223833,67.9363,92.0217,95.504,100,68.436,100,83.5753,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,83.5753,83.5753,100,,open_community,osm_cross_border_nearest5_ors,true
080351,Calella,21,Maresme,2026-08-20,3.547333,3.5705,1.947333,2.231833,9.4505,1.942833,100,100,100,100,91.099,100,98.2198,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,98.2198,98.2198,100,,open_community,osm_cross_border_nearest5_ors,true
080364,Calonge de Segarra,06,Anoia,2026-08-20,34.8085,11.055,11.754333,11.240667,11.560833,11.106667,43.5887,87.89,86.4913,87.5187,86.8783,87.7867,76.2851,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,76.2851,76.2851,100,,open_community,osm_cross_border_nearest5_ors,true
080370,Calldetenes,24,Osona,2026-08-20,10.046167,0.618,1.4275,1.0705,11.1545,3.072167,89.9077,100,100,100,87.691,100,95.0151,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,95.0151,95.0151,100,,open_community,osm_cross_border_nearest5_ors,true
080386,Callús,07,Bages,2026-08-20,17.195167,0.295333,0.115667,0.852667,12.2325,0.213,75.6097,100,100,100,85.535,100,91.0094,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,91.0094,91.0094,100,,open_community,osm_cross_border_nearest5_ors,true
080399,Campins,41,Vallès Oriental,2026-08-20,10.353,9.547,10.241333,11.533333,15.641,9.920833,89.294,90.906,89.5173,86.9333,78.718,90.1583,87.3156,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,87.3156,87.3156,100,,open_community,osm_cross_border_nearest5_ors,true
080403,Canet de Mar,21,Maresme,2026-08-20,13.930333,5.460167,3.521833,1.202333,1.989333,2.199667,82.1393,99.0797,100,100,100,100,95.3968,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,95.3968,95.3968,100,,open_community,osm_cross_border_nearest5_ors,true
080410,Canovelles,41,Vallès Oriental,2026-08-20,7.5585,3.236167,5.1575,0.2995,4.999167,0.9615,94.883,100,99.685,100,100,100,98.6577,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,98.6577,98.6577,100,,open_community,osm_cross_border_nearest5_ors,true
080425,Cànoves i Samalús,41,Vallès Oriental,2026-08-20,21.2785,9.971167,11.168667,3.260667,13.684167,2.287167,67.443,90.0577,87.6627,100,82.6317,100,84.4283,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,84.4283,84.4283,100,,open_community,osm_cross_border_nearest5_ors,true
080431,Canyelles,17,Garraf,2026-08-20,13.925333,1.193167,10.834667,2.397667,12.3575,0.634167,82.1493,100,88.3307,100,85.285,100,90.2605,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,90.2605,90.2605,100,,open_community,osm_cross_border_nearest5_ors,true
080446,Capellades,06,Anoia,2026-08-20,17.534167,1.6425,0.721333,1.044667,4.5195,0.061833,74.9317,100,100,100,100,100,93.7329,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,93.7329,93.7329,100,,open_community,osm_cross_border_nearest5_ors,true
080459,Capolat,14,Berguedà,2026-08-20,25.2615,25.437167,24.434,22.620667,47.082167,24.2545,59.477,59.1257,61.132,64.7587,27.2238,61.491,54.0342,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,54.0342,54.0342,100,,open_community,osm_cross_border_nearest5_ors,true
080462,Cardedeu,41,Vallès Oriental,2026-08-20,12.392667,2.371833,3.305,2.377667,3.568,0.586,85.2147,100,100,100,100,100,96.3037,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,96.3037,96.3037,100,,open_community,osm_cross_border_nearest5_ors,true
080478,Cardona,07,Bages,2026-08-20,39.584167,2.069333,23.305167,2.131667,34.6215,0.687,37.2211,100,63.3897,100,43.838,100,65.7508,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,65.7508,65.7508,100,,open_community,osm_cross_border_nearest5_ors,true
080484,Carme,06,Anoia,2026-08-20,20.635333,6.447333,7.633667,0.587333,7.079833,0.6465,68.7293,97.1053,94.7327,100,95.8403,100,89.8627,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,89.8627,89.8627,100,,open_community,osm_cross_border_nearest5_ors,true
080497,Casserres,14,Berguedà,2026-08-20,17.251,0.594333,0.382333,1.017667,33.421,0.679333,75.498,100,100,100,45.4387,100,82.9622,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,82.9622,82.9622,100,,open_community,osm_cross_border_nearest5_ors,true
080500,Castellar del Riu,14,Berguedà,2026-08-20,30.411167,21.800167,21.742333,21.1785,52.231833,21.292333,49.4518,66.3997,66.5153,67.643,20.3576,67.4153,53.2033,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,53.2033,53.2033,100,,open_community,osm_cross_border_nearest5_ors,true
080517,Castellar del Vallès,40,Vallès Occidental,2026-08-20,14.276833,1.462167,1.763667,2.062833,12.592167,1.191667,81.4463,100,100,100,84.8157,100,92.3247,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,92.3247,92.3247,100,,open_community,osm_cross_border_nearest5_ors,true
080522,Castellar de n'Hug,14,Berguedà,2026-08-20,33.7545,18.058667,16.671333,16.8725,12.6745,16.8165,44.994,73.8827,76.6573,76.255,84.651,76.367,69.8548,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,69.8548,69.8548,100,,open_community,osm_cross_border_nearest5_ors,true
080538,Castellbell i el Vilar,07,Bages,2026-08-20,18.010833,0.928167,0.791167,1.915,2.602333,0.507167,73.9783,100,100,100,100,100,93.4946,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,93.4946,93.4946,100,,open_community,osm_cross_border_nearest5_ors,true
080543,Castellbisbal,40,Vallès Occidental,2026-08-20,15.742833,0.990833,0.107667,0.991833,7.274667,0.053333,78.5143,100,100,100,95.4507,100,93.7187,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,93.7187,93.7187,100,,open_community,osm_cross_border_nearest5_ors,true
080556,Castellcir,42,Moianès,2026-08-20,37.183333,4.567167,5.156167,8.2005,32.899833,1.0265,40.4222,100,99.6877,93.599,46.1336,100,73.6297,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,73.6297,73.6297,100,,open_community,osm_cross_border_nearest5_ors,true
080569,Castelldefels,11,Baix Llobregat,2026-08-20,12.478333,2.599667,2.142333,2.812167,4.135833,2.105833,85.0433,100,100,100,100,100,96.2608,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,96.2608,96.2608,100,,open_community,osm_cross_border_nearest5_ors,true
080575,Castell de l'Areny,14,Berguedà,2026-08-20,23.758667,12.881167,19.237167,12.877,42.711667,13.045833,62.4827,84.2377,71.5257,84.246,33.0511,83.9083,65.9871,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,65.9871,65.9871,100,,open_community,osm_cross_border_nearest5_ors,true
080581,Castellet i la Gornal,03,Alt Penedès,2026-08-20,7.569333,4.652833,1.001667,5.26,7.769833,4.481333,94.8613,100,100,99.48,94.4603,100,97.5554,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,97.5554,97.5554,100,,open_community,osm_cross_border_nearest5_ors,true
080594,Castellfollit del Boix,07,Bages,2026-08-20,20.066833,14.654167,14.09,0.322333,18.5465,12.9665,69.8663,80.6917,81.82,100,72.907,84.067,78.9224,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,78.9224,78.9224,100,,open_community,osm_cross_border_nearest5_ors,true
080608,Castellfollit de Riubregós,06,Anoia,2026-08-20,34.353167,10.599667,11.299,6.453667,11.1055,6.163333,44.1958,88.8007,87.402,97.0927,87.789,97.6733,78.8839,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,78.8839,78.8839,100,,open_community,osm_cross_border_nearest5_ors,true
080615,Castellgalí,07,Bages,2026-08-20,18.86,10.067167,6.399333,2.731833,9.547,5.118167,72.28,89.8657,97.2013,100,90.906,99.7637,89.1477,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,89.1477,89.1477,100,,open_community,osm_cross_border_nearest5_ors,true
080620,Castellnou de Bages,07,Bages,2026-08-20,29.903833,15.5335,18.3015,8.813333,25.495833,14.357,50.1923,78.933,73.397,92.3733,59.0083,81.286,68.235,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,68.235,68.235,100,,open_community,osm_cross_border_nearest5_ors,true
080636,Castellolí,06,Anoia,2026-08-20,11.509833,9.877667,7.509,1.4685,9.9895,6.784333,86.9803,90.2447,94.982,100,90.021,96.4313,91.9255,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,91.9255,91.9255,100,,open_community,osm_cross_border_nearest5_ors,true
080641,Castellterçol,42,Moianès,2026-08-20,33.551,1.248167,0,3.256167,29.2675,3.4695,45.2653,100,100,100,51.465,100,76.6093,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,76.6093,76.6093,100,,open_community,osm_cross_border_nearest5_ors,true
080654,Castellví de la Marca,03,Alt Penedès,2026-08-20,11.691333,7.939667,0.4695,1.178833,7.642167,0.286333,86.6173,94.1207,100,100,94.7157,100,94.7156,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,94.7156,94.7156,100,,open_community,osm_cross_border_nearest5_ors,true
080667,Castellví de Rosanes,11,Baix Llobregat,2026-08-20,13.385167,9.881333,9.602833,8.756333,8.74,1.049167,83.2297,90.2373,90.7943,92.4873,92.52,100,90.2546,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,90.2546,90.2546,100,,open_community,osm_cross_border_nearest5_ors,true
080673,Centelles,24,Osona,2026-08-20,19.259,4.727,3.845,0.643833,6.569167,2.347833,71.482,100,100,100,96.8617,100,92.2428,70,municipality,openstreetmap_geofabrik;openrouteservice,,2026-08-21T22:01:49Z,0.2.0,,"© OpenStreetMap contributors, ODbL 1.0; nearest five geographic candidates routed.",complete,92.2428,92.2428,100,,open_community,osm_cross_border_nearest5_ors,true
