municipality_code,municipality_name,comarca_code,comarca_name,reference_period,population,sales_count,sales_per_1000,rental_contracts,rental_contracts_per_1000,sale_liquidity_score,rental_liquidity_score,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080018,Abrera,11,Baix Llobregat,2025 (2025S1),13207,119,9.010373,117,8.858938,21.1574,31.6533,25.3558,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,25.3558,25.3558,100,,official,default,true
080023,Aguilar de Segarra,07,Bages,2025 (2025S1),293,,,1,3.412969,,3.0443,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080039,Alella,21,Maresme,2025 (2025S1),10251,104,10.145352,94,9.169837,26.8483,33.2865,29.4236,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.4236,29.4236,100,,official,default,true
080044,Alpens,43,Lluçanès,2025 (2025S1),267,,,4,14.981273,,63.8154,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080057,l'Ametlla del Vallès,41,Vallès Oriental,2025 (2025S1),9473,95,10.028502,56,5.911538,26.2624,16.1699,22.2254,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.2254,22.2254,100,,official,default,true
080060,Arenys de Mar,21,Maresme,2025 (2025S1),16982,192,11.306089,228,13.42598,32.6683,55.6451,41.859,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.859,41.859,100,,official,default,true
080076,Arenys de Munt,21,Maresme,2025 (2025S1),9527,105,11.021308,119,12.490816,31.2404,50.7324,39.0372,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.0372,39.0372,100,,official,default,true
080082,Argençola,06,Anoia,2025 (2025S1),245,,,1,4.081633,,6.5569,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080095,Argentona,21,Maresme,2025 (2025S1),12891,108,8.377938,119,9.231247,17.9863,33.6091,24.2354,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,24.2354,24.2354,100,,official,default,true
080109,Artés,07,Bages,2025 (2025S1),6211,49,7.889229,80,12.880374,15.5359,52.7789,30.4331,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.4331,30.4331,100,,official,default,true
080116,Avià,14,Berguedà,2025 (2025S1),2263,17,7.512152,37,16.349978,13.6452,71.0056,36.5894,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,36.5894,36.5894,100,,official,default,true
080121,Avinyó,07,Bages,2025 (2025S1),2325,18,7.741935,20,8.602151,14.7973,30.3043,21.0001,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,21.0001,21.0001,100,,official,default,true
080137,Avinyonet del Penedès,03,Alt Penedès,2025 (2025S1),1787,,,18,10.072748,,38.0297,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080142,Aiguafreda,24,Osona,2025 (2025S1),2569,31,12.066952,57,22.187622,36.4834,100,61.89,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,61.89,61.89,100,,official,default,true
080155,Badalona,13,Barcelonès,2025 (2025S1),230642,1994,8.645433,2577,11.17316,19.3275,43.8105,29.1207,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.1207,29.1207,100,,official,default,true
080168,Bagà,14,Berguedà,2025 (2025S1),2167,36,16.612829,19,8.767882,59.2769,31.175,48.0361,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.0361,48.0361,100,,official,default,true
080174,Balenyà,24,Osona,2025 (2025S1),4007,38,9.483404,43,10.73122,23.5292,41.4888,30.713,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.713,30.713,100,,official,default,true
080180,Balsareny,07,Bages,2025 (2025S1),3354,31,9.242695,37,11.031604,22.3223,43.0668,30.6201,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.6201,30.6201,100,,official,default,true
080193,Barcelona,13,Barcelonès,2025 (2025S1),1713247,14515,8.472217,30789,17.971139,18.459,79.5219,42.8842,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,42.8842,42.8842,100,,official,default,true
080207,Begues,11,Baix Llobregat,2025 (2025S1),7545,70,9.277667,75,9.940358,22.4976,37.3343,28.4323,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.4323,28.4323,100,,official,default,true
080214,Bellprat,06,Anoia,2025 (2025S1),69,,,1,14.492754,,61.2491,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080229,Berga,14,Berguedà,2025 (2025S1),17539,178,10.148811,324,18.473117,26.8656,82.1589,48.9829,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,48.9829,48.9829,100,,official,default,true
080235,Bigues i Riells del Fai,41,Vallès Oriental,2025 (2025S1),10124,112,11.062821,65,6.420387,31.4486,18.843,26.4064,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.4064,26.4064,100,,official,default,true
080240,Borredà,14,Berguedà,2025 (2025S1),434,,,18,41.474654,,100,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080253,el Bruc,06,Anoia,2025 (2025S1),2294,23,10.026155,19,8.282476,26.2506,28.625,27.2004,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.2004,27.2004,100,,official,default,true
080266,el Brull,24,Osona,2025 (2025S1),297,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080272,les Cabanyes,03,Alt Penedès,2025 (2025S1),1064,,,5,4.699248,,9.8014,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080288,Cabrera d'Anoia,06,Anoia,2025 (2025S1),1777,,,3,1.688239,,0,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080291,Cabrera de Mar,21,Maresme,2025 (2025S1),5053,30,5.937067,78,15.436374,5.7475,66.2062,29.931,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.931,29.931,100,,official,default,true
080305,Cabrils,21,Maresme,2025 (2025S1),7755,73,9.413282,67,8.639587,23.1776,30.501,26.107,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,26.107,26.107,100,,official,default,true
080312,Calaf,06,Anoia,2025 (2025S1),3627,65,17.921147,56,15.439757,65.8369,66.2239,65.9917,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.9917,65.9917,100,,official,default,true
080327,Caldes d'Estrac,21,Maresme,2025 (2025S1),3348,64,19.11589,41,12.246117,71.8275,49.447,62.8753,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,62.8753,62.8753,100,,official,default,true
080333,Caldes de Montbui,41,Vallès Oriental,2025 (2025S1),18554,132,7.114369,292,15.737846,11.6506,67.7899,34.1063,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.1063,34.1063,100,,official,default,true
080348,Calders,42,Moianès,2025 (2025S1),1121,,,9,8.028546,,27.291,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080351,Calella,21,Maresme,2025 (2025S1),20775,256,12.322503,322,15.499398,37.7648,66.5373,49.2738,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,49.2738,49.2738,100,,official,default,true
080364,Calonge de Segarra,06,Anoia,2025 (2025S1),179,,,2,11.173184,,43.8106,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080370,Calldetenes,24,Osona,2025 (2025S1),2724,9,3.303965,28,10.279001,0,39.1132,15.6453,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,15.6453,15.6453,100,,official,default,true
080386,Callús,07,Bages,2025 (2025S1),2193,13,5.927953,33,15.04788,5.7018,64.1653,29.0872,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,29.0872,29.0872,100,,official,default,true
080399,Campins,41,Vallès Oriental,2025 (2025S1),588,,,15,25.510204,,100,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080403,Canet de Mar,21,Maresme,2025 (2025S1),15191,151,9.940096,230,15.140544,25.8191,64.6521,41.3523,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.3523,41.3523,100,,official,default,true
080410,Canovelles,41,Vallès Oriental,2025 (2025S1),17445,171,9.802236,112,6.420178,25.1279,18.8419,22.6135,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.6135,22.6135,100,,official,default,true
080425,Cànoves i Samalús,41,Vallès Oriental,2025 (2025S1),3393,38,11.199528,34,10.020631,32.134,37.7559,34.3828,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.3828,34.3828,100,,official,default,true
080431,Canyelles,17,Garraf,2025 (2025S1),5494,67,12.195122,18,3.276301,37.1261,2.3263,23.2062,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.2062,23.2062,100,,official,default,true
080446,Capellades,06,Anoia,2025 (2025S1),5598,61,10.896749,70,12.504466,30.6159,50.8041,38.6912,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,38.6912,38.6912,100,,official,default,true
080459,Capolat,14,Berguedà,2025 (2025S1),93,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080462,Cardedeu,41,Vallès Oriental,2025 (2025S1),19050,182,9.553806,297,15.590551,23.8822,67.0161,41.1358,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,41.1358,41.1358,100,,official,default,true
080478,Cardona,07,Bages,2025 (2025S1),4540,37,8.14978,62,13.656388,16.8423,56.8555,32.8476,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,32.8476,32.8476,100,,official,default,true
080484,Carme,06,Anoia,2025 (2025S1),860,,,10,11.627907,,46.1994,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080497,Casserres,14,Berguedà,2025 (2025S1),1665,,,33,19.81982,,89.2335,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080500,Castellar del Riu,14,Berguedà,2025 (2025S1),151,,,1,6.622517,,19.9048,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080517,Castellar del Vallès,40,Vallès Occidental,2025 (2025S1),25395,279,10.986415,187,7.363654,31.0655,23.7982,28.1586,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.1586,28.1586,100,,official,default,true
080522,Castellar de n'Hug,14,Berguedà,2025 (2025S1),166,,,3,18.072289,,80.0533,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080538,Castellbell i el Vilar,07,Bages,2025 (2025S1),4163,54,12.971415,38,9.128033,41.0185,33.0669,37.8379,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.8379,37.8379,100,,official,default,true
080543,Castellbisbal,40,Vallès Occidental,2025 (2025S1),13058,133,10.185327,109,8.347373,27.0487,28.9659,27.8156,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.8156,27.8156,100,,official,default,true
080556,Castellcir,42,Moianès,2025 (2025S1),802,,,11,13.715711,,57.1671,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080569,Castelldefels,11,Baix Llobregat,2025 (2025S1),69689,672,9.642842,952,13.660693,24.3287,56.8781,37.3485,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.3485,37.3485,100,,official,default,true
080575,Castell de l'Areny,14,Berguedà,2025 (2025S1),68,,,2,29.411765,,100,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080581,Castellet i la Gornal,03,Alt Penedès,2025 (2025S1),2773,16,5.769924,15,5.409304,4.9094,13.5315,8.3582,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,8.3582,8.3582,100,,official,default,true
080594,Castellfollit del Boix,07,Bages,2025 (2025S1),469,,,3,6.396588,,18.718,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080608,Castellfollit de Riubregós,06,Anoia,2025 (2025S1),153,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080615,Castellgalí,07,Bages,2025 (2025S1),2411,25,10.369141,19,7.880547,27.9704,26.5136,27.3877,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,27.3877,27.3877,100,,official,default,true
080620,Castellnou de Bages,07,Bages,2025 (2025S1),1471,,,1,0.67981,,0,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080636,Castellolí,06,Anoia,2025 (2025S1),670,,,5,7.462687,,24.3184,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080641,Castellterçol,42,Moianès,2025 (2025S1),2742,28,10.211524,60,21.881838,27.1801,100,56.3081,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,56.3081,56.3081,100,,official,default,true
080654,Castellví de la Marca,03,Alt Penedès,2025 (2025S1),1718,,,14,8.14901,,27.9239,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080667,Castellví de Rosanes,11,Baix Llobregat,2025 (2025S1),2166,16,7.386888,15,6.925208,13.0171,21.4949,16.4082,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,16.4082,16.4082,100,,official,default,true
080673,Centelles,24,Osona,2025 (2025S1),7860,55,6.997455,104,13.231552,11.0644,54.6237,28.4881,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.4881,28.4881,100,,official,default,true
080689,Cervelló,11,Baix Llobregat,2025 (2025S1),9726,150,15.422579,64,6.5803,53.3089,19.683,39.8585,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,39.8585,39.8585,100,,official,default,true
080692,Collbató,11,Baix Llobregat,2025 (2025S1),4820,47,9.751037,30,6.224066,24.8712,17.8117,22.0474,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,22.0474,22.0474,100,,official,default,true
080706,Collsuspina,42,Moianès,2025 (2025S1),390,,,1,2.564103,,0,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080713,Copons,06,Anoia,2025 (2025S1),352,,,4,11.363636,,44.8111,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080728,Corbera de Llobregat,11,Baix Llobregat,2025 (2025S1),16044,176,10.969833,134,8.352032,30.9823,28.9904,30.1855,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,30.1855,30.1855,100,,official,default,true
080734,Cornellà de Llobregat,11,Baix Llobregat,2025 (2025S1),92255,808,8.758333,1105,11.977671,19.8936,48.0368,31.1509,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.1509,31.1509,100,,official,default,true
080749,Cubelles,17,Garraf,2025 (2025S1),17648,314,17.792384,348,19.718948,65.1913,88.7036,74.5962,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,74.5962,74.5962,100,,official,default,true
080752,Dosrius,21,Maresme,2025 (2025S1),6307,80,12.684319,49,7.769145,39.5789,25.9283,34.1187,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,34.1187,34.1187,100,,official,default,true
080765,Esparreguera,11,Baix Llobregat,2025 (2025S1),22639,380,16.785194,246,10.866204,60.1412,42.198,52.9639,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,52.9639,52.9639,100,,official,default,true
080771,Esplugues de Llobregat,11,Baix Llobregat,2025 (2025S1),48424,363,7.496283,614,12.679663,13.5656,51.7245,28.8292,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,28.8292,28.8292,100,,official,default,true
080787,l'Espunyola,14,Berguedà,2025 (2025S1),260,,,4,15.384615,,65.9343,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080790,l'Estany,42,Moianès,2025 (2025S1),391,,,4,10.230179,,38.8568,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080804,Fígols,14,Berguedà,2025 (2025S1),41,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080811,Fogars de Montclús,41,Vallès Oriental,2025 (2025S1),493,,,8,16.227181,,70.3605,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080826,Fogars de la Selva,34,Selva,2025 (2025S1),1705,,,1,0.58651,,0,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080832,Folgueroles,24,Osona,2025 (2025S1),2262,5,2.210433,42,18.567639,0,82.6555,33.0622,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,33.0622,33.0622,100,,official,default,true
080847,Fonollosa,07,Bages,2025 (2025S1),1571,,,5,3.182686,,1.8346,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080850,Font-rubí,03,Alt Penedès,2025 (2025S1),1436,,,7,4.874652,,10.7229,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080863,les Franqueses del Vallès,41,Vallès Oriental,2025 (2025S1),20855,189,9.062575,240,11.508032,21.4191,45.5696,31.0793,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,31.0793,31.0793,100,,official,default,true
080879,Gallifa,40,Vallès Occidental,2025 (2025S1),171,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080885,la Garriga,41,Vallès Oriental,2025 (2025S1),17386,112,6.441965,319,18.348096,8.2791,81.5022,37.5683,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.5683,37.5683,100,,official,default,true
080898,Gavà,11,Baix Llobregat,2025 (2025S1),48181,385,7.990702,458,9.505822,16.0447,35.0515,23.6474,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,23.6474,23.6474,100,,official,default,true
080902,Gaià,07,Bages,2025 (2025S1),174,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080919,Gelida,03,Alt Penedès,2025 (2025S1),8192,75,9.155273,129,15.74707,21.8839,67.8383,40.2657,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,40.2657,40.2657,100,,official,default,true
080924,Gironella,14,Berguedà,2025 (2025S1),5082,68,13.380559,116,22.825659,43.07,100,65.842,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,65.842,65.842,100,,official,default,true
080930,Gisclareny,14,Berguedà,2025 (2025S1),28,,,,,,,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080945,la Granada,03,Alt Penedès,2025 (2025S1),2281,13,5.699255,19,8.32968,4.5551,28.873,14.2823,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,14.2823,14.2823,100,,official,default,true
080958,Granera,42,Moianès,2025 (2025S1),83,,,1,12.048193,,48.4072,,0,missing,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,missing_dependency,,engineering_pending,0,100,0,,official,default,false
080961,Granollers,41,Vallès Oriental,2025 (2025S1),65123,620,9.520446,902,13.850713,23.7149,57.8763,37.3795,90,municipality,idescat_ep;gencat_housing_sales_2025;gencat_incasol_qww9-bvhh,,2026-08-21T21:48:17Z,0.2.0,,,complete,37.3795,37.3795,100,,official,default,true
