municipality_code,municipality_name,comarca_code,comarca_name,reference_period,flood_t10_pct,flood_t100_pct,flood_t500_pct,preferred_flow_zone_pct,flood_risk_raw,flood_safety_score,high_fire_risk_area_pct,very_high_fire_risk_area_pct,fire_risk_raw,fire_safety_score,flood_red_flag,fire_red_flag,risk_review_required,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
080018,Abrera,11,Baix Llobregat,2024,,,,,,,33.874239,24.74645,83.36714,34.9937,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,15.7472,70.7472,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080023,Aguilar de Segarra,07,Bages,2024,,,,,,,35.277383,9.886202,55.049787,57.5676,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,25.9054,80.9054,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080039,Alella,21,Maresme,2024,,,,,,,28.409091,7.954545,44.318182,66.1226,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,29.7552,84.7552,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080044,Alpens,43,Lluçanès,2024,,,,,,,32.613909,3.277378,39.168665,70.2276,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,31.6024,86.6024,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080057,l'Ametlla del Vallès,41,Vallès Oriental,2024,,,,,,,35.07014,26.452906,87.975952,31.3197,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,14.0939,69.0939,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080060,Arenys de Mar,21,Maresme,2024,,,,,,,7.66129,5.241935,18.145161,86.9871,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,39.1442,94.1442,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080076,Arenys de Munt,21,Maresme,2024,,,,,,,32.192575,15.545244,63.283063,51.0042,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,22.9519,77.9519,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080082,Argençola,06,Anoia,2024,,,,,,,37.403814,53.195049,143.793911,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080095,Argentona,21,Maresme,2024,,,,,,,37.008734,32.20524,101.419214,20.603,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,9.2714,64.2714,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080109,Artés,07,Bages,2024,,,,,,,38.169014,17.746479,73.661972,42.7304,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,19.2287,74.2287,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080116,Avià,14,Berguedà,2024,,,,,,,37.213404,8.289242,53.791887,58.5704,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.3567,81.3567,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080121,Avinyó,07,Bages,2024,,,,,,,43.060797,31.865828,106.792453,16.3196,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,7.3438,62.3438,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080137,Avinyonet del Penedès,03,Alt Penedès,2024,,,,,,,27.847222,9.444444,46.736111,64.1951,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,28.8878,83.8878,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080142,Aiguafreda,24,Osona,2024,,,,,,,22.608696,6.086957,34.782609,73.7241,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,33.1758,88.1758,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080155,Badalona,13,Barcelonès,2024,,,,,,,31.956258,6.075334,44.106926,66.291,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,29.8309,84.831,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080168,Bagà,14,Berguedà,2024,,,,,,,6.472654,0.551932,7.576518,95.4121,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.9354,97.9354,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080174,Balenyà,24,Osona,2024,,,,,,,14.27027,3.027027,20.324324,85.2499,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,38.3625,93.3625,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080180,Balsareny,07,Bages,2024,,,,,,,35.88306,18.261914,72.406888,43.7309,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,19.6789,74.6789,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080193,Barcelona,13,Barcelonès,2024,,,,,,,37.006338,18.917601,74.841541,41.7901,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,18.8055,73.8055,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080207,Begues,11,Baix Llobregat,2024,,,,,,,8.626126,1.509009,11.644144,92.1695,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,41.4763,96.4763,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080214,Bellprat,06,Anoia,2024,,,,,,,40.7256,24.374042,89.473684,30.1257,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,13.5566,68.5566,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080229,Berga,14,Berguedà,2024,,,,,,,19.520548,2.671233,24.863014,81.6318,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.7343,91.7343,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080235,Bigues i Riells del Fai,41,Vallès Oriental,2024,,,,,,,27.169421,18.853306,64.876033,49.7344,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,22.3805,77.3805,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080240,Borredà,14,Berguedà,2024,,,,,,,30.290972,5.645362,41.581696,68.304,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,30.7368,85.7368,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080253,el Bruc,06,Anoia,2024,,,,,,,22.335297,2.222817,26.780932,80.1028,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.0463,91.0463,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080266,el Brull,24,Osona,2024,,,,,,,11.069114,1.565875,14.200864,90.1314,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.5591,95.5591,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080272,les Cabanyes,03,Alt Penedès,2024,,,,,,,0,0,0,100,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080288,Cabrera d'Anoia,06,Anoia,2024,,,,,,,32.31405,54.214876,140.743802,0,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0,55,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080291,Cabrera de Mar,21,Maresme,2024,,,,,,,26.791277,16.199377,59.190031,54.2671,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,24.4202,79.4202,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080305,Cabrils,21,Maresme,2024,,,,,,,34.293948,23.631124,81.556196,36.4373,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.3968,71.3968,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080312,Calaf,06,Anoia,2024,,,,,,,6.122449,1.020408,8.163265,94.9444,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.725,97.725,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080327,Caldes d'Estrac,21,Maresme,2024,,,,,,,8.333333,0,8.333333,94.8088,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,42.664,97.664,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080333,Caldes de Montbui,41,Vallès Oriental,2024,,,,,,,25.973488,23.405137,72.783761,43.4305,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,19.5437,74.5437,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080348,Calders,42,Moianès,2024,,,,,,,37.212171,19.284539,75.78125,41.041,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,18.4685,73.4685,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080351,Calella,21,Maresme,2024,,,,,,,13.709677,2.620968,18.951613,86.3442,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,38.8549,93.8549,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080364,Calonge de Segarra,06,Anoia,2024,,,,,,,44.216788,9.187046,62.590879,51.556,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,23.2002,78.2002,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080370,Calldetenes,24,Osona,2024,,,,,,,5.633803,4.225352,14.084507,90.2241,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.6008,95.6008,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080386,Callús,07,Bages,2024,,,,,,,41.710526,18.552632,78.815789,38.6219,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,17.3799,72.3799,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080399,Campins,41,Vallès Oriental,2024,,,,,,,42,38.615385,119.230769,6.4041,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,2.8818,57.8818,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080403,Canet de Mar,21,Maresme,2024,,,,,,,25.43554,23.344948,72.125436,43.9553,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,19.7799,74.7799,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080410,Canovelles,41,Vallès Oriental,2024,,,,,,,18.589744,50.641026,119.871795,5.8931,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,2.6519,57.6519,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080425,Cànoves i Samalús,41,Vallès Oriental,2024,,,,,,,24.374177,13.131313,50.636803,61.0855,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,27.4885,82.4885,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080431,Canyelles,17,Garraf,2024,,,,,,,21.399177,5.864198,33.127572,75.0435,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,33.7696,88.7696,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080446,Capellades,06,Anoia,2024,,,,,,,42.021277,36.702128,115.425532,9.4375,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,4.2469,59.2469,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080459,Capolat,14,Berguedà,2024,,,,,,,29.722047,3.063803,35.849653,72.8735,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,32.7931,87.7931,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080462,Cardedeu,41,Vallès Oriental,2024,,,,,,,34.137931,30,94.137931,26.4075,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,11.8834,66.8834,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080478,Cardona,07,Bages,2024,,,,,,,38.255349,34.187632,106.630614,16.4486,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,7.4019,62.4019,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080484,Carme,06,Anoia,2024,,,,,,,42.629482,41.434263,125.498008,1.408,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,0.6336,55.6336,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080497,Casserres,14,Berguedà,2024,,,,,,,16.912198,5.067767,27.047731,79.8902,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.9506,90.9506,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080500,Castellar del Riu,14,Berguedà,2024,,,,,,,15.489467,0.836431,17.16233,87.7706,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,39.4968,94.4968,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080517,Castellar del Vallès,40,Vallès Occidental,2024,,,,,,,34.65037,21.290506,77.231381,39.885,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,17.9482,72.9483,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080522,Castellar de n'Hug,14,Berguedà,2024,,,,,,,9.956989,1.612903,13.182796,90.943,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,40.9243,95.9244,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080538,Castellbell i el Vilar,07,Bages,2024,,,,,,,36.660777,9.05477,54.770318,57.7904,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.0057,81.0057,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080543,Castellbisbal,40,Vallès Occidental,2024,,,,,,,33.483653,15.276212,64.036077,50.4039,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,22.6818,77.6818,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080556,Castellcir,42,Moianès,2024,,,,,,,22.38806,1.56038,25.50882,81.1169,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.5026,91.5026,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080569,Castelldefels,11,Baix Llobregat,2024,,,,,,,18.14059,8.843537,35.827664,72.891,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,32.801,87.801,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080575,Castell de l'Areny,14,Berguedà,2024,,,,,,,18.959108,4.626188,28.211483,78.9624,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.5331,90.5331,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080581,Castellet i la Gornal,03,Alt Penedès,2024,,,,,,,27.129338,12.578864,52.287066,59.77,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.8965,81.8965,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080594,Castellfollit del Boix,07,Bages,2024,,,,,,,36.232547,4.898146,46.02884,64.7589,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,29.1415,84.1415,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080608,Castellfollit de Riubregós,06,Anoia,2024,,,,,,,56.726457,12.331839,81.390135,36.5697,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.4564,71.4564,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080615,Castellgalí,07,Bages,2024,,,,,,,45.469659,17.788861,81.047382,36.8429,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.5793,71.5793,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080620,Castellnou de Bages,07,Bages,2024,,,,,,,35.758377,27.954145,91.666667,28.3775,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,12.7699,67.7699,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080636,Castellolí,06,Anoia,2024,,,,,,,45.780051,19.897698,85.575448,33.2333,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,14.955,69.955,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080641,Castellterçol,42,Moianès,2024,,,,,,,20.841228,1.856764,24.554756,81.8775,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,36.8449,91.8449,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080654,Castellví de la Marca,03,Alt Penedès,2024,,,,,,,30.804077,10.758777,52.321631,59.7424,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.8841,81.8841,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080667,Castellví de Rosanes,11,Baix Llobregat,2024,,,,,,,47.259259,17.037037,81.333333,36.615,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,16.4768,71.4768,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080673,Centelles,24,Osona,2024,,,,,,,22.098765,3.333333,28.765432,78.5208,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,35.3344,90.3344,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080689,Cervelló,11,Baix Llobregat,2024,,,,,,,31.724138,18.355438,68.435013,46.8972,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,21.1037,76.1037,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080692,Collbató,11,Baix Llobregat,2024,,,,,,,10.599415,2.631579,15.862573,88.8067,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,39.963,94.963,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080706,Collsuspina,42,Moianès,2024,,,,,,,9.567617,0.827967,11.223551,92.5048,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,41.6272,96.6272,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080713,Copons,06,Anoia,2024,,,,,,,66.134454,10.084034,86.302521,32.6537,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,14.6942,69.6942,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080728,Corbera de Llobregat,11,Baix Llobregat,2024,,,,,,,35.260116,24.525186,84.310487,34.2417,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,15.4088,70.4088,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080734,Cornellà de Llobregat,11,Baix Llobregat,2024,,,,,,,0,0,0,100,,false,false,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,45,100,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080749,Cubelles,17,Garraf,2024,,,,,,,22.54902,13.235294,49.019608,62.3747,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,28.0686,83.0686,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080752,Dosrius,21,Maresme,2024,,,,,,,35.880213,37.811363,111.502939,12.5645,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,5.654,60.654,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080765,Esparreguera,11,Baix Llobregat,2024,,,,,,,21.371882,15.646259,52.664399,59.4692,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,26.7611,81.7611,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080771,Esplugues de Llobregat,11,Baix Llobregat,2024,,,,,,,35.211268,4.225352,43.661972,66.6457,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,29.9906,84.9906,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080787,l'Espunyola,14,Berguedà,2024,,,,,,,44.904722,9.196355,63.297432,50.9928,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,22.9468,77.9468,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080790,l'Estany,42,Moianès,2024,,,,,,,31.12426,5.91716,42.95858,67.2064,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,30.2429,85.2429,45,,official,territorial_fire_7_8_high_9_10_very_high,false
080804,Fígols,14,Berguedà,2024,,,,,,,3.678001,0.728661,5.135323,97.3582,,true,true,,70,derived,gencat_fire_hazard_2024,,2026-08-21T20:09:22Z,0.2.0,missing_dependency,Flood and built-up exposure are pending; interval reflects only fire's 45% weight.,partial,43.8112,98.8112,45,,official,territorial_fire_7_8_high_9_10_very_high,false
